Measurement ID;7609;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;;;;;;;;;
;;19/11/2022 02:30:05;7;DCH;10:00:03;03:00:00;1;1;EQUALIZACAO_4X_C20;2,042395;-0,23752;0;0,712496;0,712496;-0,712496;1,300628;2,759937;1,45931;1,45931;;;;;;;;;;;;
;;19/11/2022 02:32:05;7;DCH;10:02:03;03:02:00;1;1;EQUALIZACAO_4X_C20;2,042173;-0,23752;0;0,720402;0,720402;-0,720402;1,28448;2,759937;1,475457;1,475457;;;;;;;;;;;;
;;19/11/2022 02:34:05;7;DCH;10:04:03;03:03:59;1;1;EQUALIZACAO_4X_C20;2,042062;-0,23752;0;0,728316;0,728316;-0,728316;1,268319;2,759937;1,491619;1,491619;;;;;;;;;;;;
;;19/11/2022 02:36:05;7;DCH;10:06:03;03:06:00;1;1;EQUALIZACAO_4X_C20;2,041839;-0,23752;0;0,736238;0,736238;-0,736238;1,252143;2,759937;1,507794;1,507794;;;;;;;;;;;;
;;19/11/2022 02:38:05;7;DCH;10:08:03;03:08:00;1;1;EQUALIZACAO_4X_C20;2,041617;-0,237475;0;0,744165;0,744165;-0,744165;1,235958;2,759937;1,523979;1,523979;;;;;;;;;;;;
;;19/11/2022 02:40:05;7;DCH;10:10:03;03:10:00;1;1;EQUALIZACAO_4X_C20;2,041506;-0,237475;0;0,752071;0,752071;-0,752071;1,219819;2,759937;1,540119;1,540119;;;;;;;;;;;;
;;19/11/2022 02:42:05;7;DCH;10:12:03;03:12:00;1;1;EQUALIZACAO_4X_C20;2,041283;-0,23752;0;0,759991;0,759991;-0,759991;1,20365;2,759937;1,556287;1,556287;;;;;;;;;;;;
;;19/11/2022 02:44:05;7;DCH;10:14:03;03:13:59;1;1;EQUALIZACAO_4X_C20;2,041061;-0,237475;0;0,767908;0,767908;-0,767908;1,187491;2,759937;1,572447;1,572447;;;;;;;;;;;;
;;19/11/2022 02:46:05;7;DCH;10:16:03;03:16:00;1;1;EQUALIZACAO_4X_C20;2,04095;-0,23752;0;0,775826;0,775826;-0,775826;1,171329;2,759937;1,588609;1,588609;;;;;;;;;;;;
;;19/11/2022 02:48:05;7;DCH;10:18:03;03:18:00;1;1;EQUALIZACAO_4X_C20;2,040727;-0,237475;0;0,783747;0,783747;-0,783747;1,155163;2,759937;1,604774;1,604774;;;;;;;;;;;;
;;19/11/2022 02:50:05;7;DCH;10:20:03;03:19:59;1;1;EQUALIZACAO_4X_C20;2,040505;-0,237565;0;0,791659;0,791659;-0,791659;1,139017;2,759937;1,62092;1,62092;;;;;;;;;;;;
;;19/11/2022 02:52:05;7;DCH;10:22:03;03:21:59;1;1;EQUALIZACAO_4X_C20;2,040394;-0,23752;0;0,799565;0,799565;-0,799565;1,122886;2,759937;1,637051;1,637051;;;;;;;;;;;;
;;19/11/2022 02:54:05;7;DCH;10:24:03;03:24:00;1;1;EQUALIZACAO_4X_C20;2,040172;-0,23752;0;0,8075;0,8075;-0,8075;1,106696;2,759937;1,653241;1,653241;;;;;;;;;;;;
;;19/11/2022 02:56:05;7;DCH;10:26:03;03:26:00;1;1;EQUALIZACAO_4X_C20;2,04006;-0,237475;0;0,815414;0,815414;-0,815414;1,09055;2,759937;1,669387;1,669387;;;;;;;;;;;;
;;19/11/2022 02:58:05;7;DCH;10:28:03;03:27:59;1;1;EQUALIZACAO_4X_C20;2,039838;-0,237475;0;0,823319;0,823319;-0,823319;1,074425;2,759937;1,685512;1,685512;;;;;;;;;;;;
;;19/11/2022 03:00:05;7;DCH;10:30:03;03:30:00;1;1;EQUALIZACAO_4X_C20;2,039616;-0,23752;0;0,831241;0,831241;-0,831241;1,058266;2,759937;1,701671;1,701671;;;;;;;;;;;;
;;19/11/2022 03:02:05;7;DCH;10:32:03;03:32:00;1;1;EQUALIZACAO_4X_C20;2,039504;-0,23752;0;0,839152;0,839152;-0,839152;1,042132;2,759937;1,717806;1,717806;;;;;;;;;;;;
;;19/11/2022 03:04:05;7;DCH;10:34:03;03:34:00;1;1;EQUALIZACAO_4X_C20;2,039282;-0,237475;0;0,847073;0,847073;-0,847073;1,025977;2,759937;1,73396;1,73396;;;;;;;;;;;;
;;19/11/2022 03:06:05;7;DCH;10:36:03;03:35:59;1;1;EQUALIZACAO_4X_C20;2,039171;-0,237475;0;0,854982;0,854982;-0,854982;1,009849;2,759937;1,750088;1,750088;;;;;;;;;;;;
;;19/11/2022 03:08:05;7;DCH;10:38:03;03:38:00;1;1;EQUALIZACAO_4X_C20;2,038949;-0,237475;0;0,862907;0,862907;-0,862907;0,99369;2,759937;1,766248;1,766248;;;;;;;;;;;;
;;19/11/2022 03:10:05;7;DCH;10:40:03;03:40:00;1;1;EQUALIZACAO_4X_C20;2,038726;-0,237475;0;0,870821;0,870821;-0,870821;0,977555;2,759937;1,782383;1,782383;;;;;;;;;;;;
;;19/11/2022 03:12:05;7;DCH;10:42:03;03:42:00;1;1;EQUALIZACAO_4X_C20;2,038504;-0,237475;0;0,878749;0,878749;-0,878749;0,961391;2,759937;1,798546;1,798546;;;;;;;;;;;;
;;19/11/2022 03:14:05;7;DCH;10:44:03;03:44:00;1;1;EQUALIZACAO_4X_C20;2,038393;-0,237475;0;0,886651;0,886651;-0,886651;0,945283;2,759937;1,814654;1,814654;;;;;;;;;;;;
;;19/11/2022 03:16:05;7;DCH;10:46:03;03:46:00;1;1;EQUALIZACAO_4X_C20;2,03817;-0,237475;0;0,89457;0,89457;-0,89457;0,929143;2,759937;1,830794;1,830794;;;;;;;;;;;;
;;19/11/2022 03:18:05;7;DCH;10:48:03;03:48:00;1;1;EQUALIZACAO_4X_C20;2,038059;-0,237475;0;0,902496;0,902496;-0,902496;0,912988;2,759937;1,84695;1,84695;;;;;;;;;;;;
;;19/11/2022 03:20:05;7;DCH;10:50:03;03:50:00;1;1;EQUALIZACAO_4X_C20;2,037837;-0,237475;0;0,910409;0,910409;-0,910409;0,896863;2,759937;1,863075;1,863075;;;;;;;;;;;;
;;19/11/2022 03:22:05;7;DCH;10:52:03;03:52:00;1;1;EQUALIZACAO_4X_C20;2,037614;-0,23752;0;0,918319;0,918319;-0,918319;0,880743;2,759937;1,879194;1,879194;;;;;;;;;;;;
;;19/11/2022 03:24:05;7;DCH;10:54:03;03:53:59;1;1;EQUALIZACAO_4X_C20;2,037503;-0,23752;0;0,926233;0,926233;-0,926233;0,864618;2,759937;1,89532;1,89532;;;;;;;;;;;;
;;19/11/2022 03:26:05;7;DCH;10:56:03;03:56:00;1;1;EQUALIZACAO_4X_C20;2,037281;-0,237475;0;0,934164;0,934164;-0,934164;0,848459;2,759937;1,911479;1,911479;;;;;;;;;;;;
;;19/11/2022 03:28:05;7;DCH;10:58:03;03:58:00;1;1;EQUALIZACAO_4X_C20;2,03717;-0,237475;0;0,942081;0,942081;-0,942081;0,832331;2,759937;1,927607;1,927607;;;;;;;;;;;;
;;19/11/2022 03:30:05;7;DCH;11:00:03;04:00:00;1;1;EQUALIZACAO_4X_C20;2,036947;-0,237475;0;0,949983;0,949983;-0,949983;0,816233;2,759937;1,943704;1,943704;;;;;;;;;;;;
;;19/11/2022 03:32:05;7;DCH;11:02:03;04:02:00;1;1;EQUALIZACAO_4X_C20;2,036836;-0,23752;0;0,957913;0,957913;-0,957913;0,800082;2,759937;1,959856;1,959856;;;;;;;;;;;;
;;19/11/2022 03:34:05;7;DCH;11:04:03;04:04:00;1;1;EQUALIZACAO_4X_C20;2,036614;-0,23752;0;0,965822;0,965822;-0,965822;0,783973;2,759937;1,975965;1,975965;;;;;;;;;;;;
;;19/11/2022 03:36:05;7;DCH;11:06:03;04:06:00;1;1;EQUALIZACAO_4X_C20;2,036391;-0,237475;0;0,973748;0,973748;-0,973748;0,767833;2,759937;1,992105;1,992105;;;;;;;;;;;;
;;19/11/2022 03:38:05;7;DCH;11:08:03;04:08:00;1;1;EQUALIZACAO_4X_C20;2,036169;-0,23752;0;0,981657;0,981657;-0,981657;0,751727;2,759937;2,00821;2,00821;;;;;;;;;;;;
;;19/11/2022 03:40:05;7;DCH;11:10:03;04:10:00;1;1;EQUALIZACAO_4X_C20;2,036058;-0,23752;0;0,989573;0,989573;-0,989573;0,735608;2,759937;2,024329;2,024329;;;;;;;;;;;;
;;19/11/2022 03:42:05;7;DCH;11:12:03;04:12:00;1;1;EQUALIZACAO_4X_C20;2,035947;-0,237475;0;0,997485;0,997485;-0,997485;0,7195;2,759937;2,040438;2,040438;;;;;;;;;;;;
;;19/11/2022 03:44:05;7;DCH;11:14:03;04:13:59;1;1;EQUALIZACAO_4X_C20;2,035724;-0,23752;0;1,005402;1,005402;-1,005402;0,703383;2,759937;2,056555;2,056555;;;;;;;;;;;;
;;19/11/2022 03:46:05;7;DCH;11:16:03;04:16:00;1;1;EQUALIZACAO_4X_C20;2,035502;-0,237475;0;1,013331;1,013331;-1,013331;0,687243;2,759937;2,072695;2,072695;;;;;;;;;;;;
;;19/11/2022 03:48:05;7;DCH;11:18:03;04:17:59;1;1;EQUALIZACAO_4X_C20;2,03528;-0,23752;0;1,021234;1,021234;-1,021234;0,671157;2,759937;2,08878;2,08878;;;;;;;;;;;;
;;19/11/2022 03:50:05;7;DCH;11:20:03;04:20:00;1;1;EQUALIZACAO_4X_C20;2,035168;-0,237475;0;1,029147;1,029147;-1,029147;0,655052;2,759937;2,104885;2,104885;;;;;;;;;;;;
;;19/11/2022 03:52:05;7;DCH;11:22:03;04:22:00;1;1;EQUALIZACAO_4X_C20;2,034946;-0,237475;0;1,037079;1,037079;-1,037079;0,63891;2,759937;2,121027;2,121027;;;;;;;;;;;;
;;19/11/2022 03:54:05;7;DCH;11:24:03;04:24:00;1;1;EQUALIZACAO_4X_C20;2,034724;-0,237475;0;1,044983;1,044983;-1,044983;0,622827;2,759937;2,137111;2,137111;;;;;;;;;;;;
;;19/11/2022 03:56:05;7;DCH;11:26:03;04:26:00;1;1;EQUALIZACAO_4X_C20;2,034613;-0,23752;0;1,05291;1,05291;-1,05291;0,606697;2,759937;2,15324;2,15324;;;;;;;;;;;;
;;19/11/2022 03:58:05;7;DCH;11:28:03;04:28:00;1;1;EQUALIZACAO_4X_C20;2,03439;-0,23752;0;1,060826;1,060826;-1,060826;0,590593;2,759937;2,169345;2,169345;;;;;;;;;;;;
;;19/11/2022 04:00:05;7;DCH;11:30:03;04:30:00;1;1;EQUALIZACAO_4X_C20;2,034279;-0,23752;0;1,068736;1,068736;-1,068736;0,574501;2,759937;2,185437;2,185437;;;;;;;;;;;;
;;19/11/2022 04:02:05;7;DCH;11:32:03;04:32:00;1;1;EQUALIZACAO_4X_C20;2,034057;-0,237475;0;1,076654;1,076654;-1,076654;0,558394;2,759937;2,201543;2,201543;;;;;;;;;;;;
;;19/11/2022 04:04:05;7;DCH;11:34:03;04:34:00;1;1;EQUALIZACAO_4X_C20;2,033945;-0,23752;0;1,084565;1,084565;-1,084565;0,542304;2,759937;2,217634;2,217634;;;;;;;;;;;;
;;19/11/2022 04:06:05;7;DCH;11:36:03;04:36:00;1;1;EQUALIZACAO_4X_C20;2,033723;-0,237475;0;1,092484;1,092484;-1,092484;0,526197;2,759937;2,233741;2,233741;;;;;;;;;;;;
;;19/11/2022 04:08:05;7;DCH;11:38:03;04:38:00;1;1;EQUALIZACAO_4X_C20;2,033501;-0,23752;0;1,100403;1,100403;-1,100403;0,510094;2,759937;2,249844;2,249844;;;;;;;;;;;;
;;19/11/2022 04:10:05;7;DCH;11:40:03;04:40:00;1;1;EQUALIZACAO_4X_C20;2,03339;-0,23752;0;1,108316;1,108316;-1,108316;0,494003;2,759937;2,265934;2,265934;;;;;;;;;;;;
;;19/11/2022 04:12:05;7;DCH;11:42:03;04:42:00;1;1;EQUALIZACAO_4X_C20;2,033167;-0,237475;0;1,116231;1,116231;-1,116231;0,477909;2,759937;2,282028;2,282028;;;;;;;;;;;;
;;19/11/2022 04:14:05;7;DCH;11:44:03;04:44:00;1;1;EQUALIZACAO_4X_C20;2,033056;-0,23752;0;1,124148;1,124148;-1,124148;0,461813;2,759937;2,298124;2,298124;;;;;;;;;;;;
;;19/11/2022 04:16:05;7;DCH;11:46:03;04:46:00;1;1;EQUALIZACAO_4X_C20;2,032834;-0,23752;0;1,13207;1,13207;-1,13207;0,445709;2,759937;2,314229;2,314229;;;;;;;;;;;;
;;19/11/2022 04:18:05;7;DCH;11:48:03;04:47:59;1;1;EQUALIZACAO_4X_C20;2,032611;-0,237475;0;1,13998;1,13998;-1,13998;0,429629;2,759937;2,330308;2,330308;;;;;;;;;;;;
;;19/11/2022 04:20:05;7;DCH;11:50:03;04:50:00;1;1;EQUALIZACAO_4X_C20;2,0325;-0,237475;0;1,147912;1,147912;-1,147912;0,413508;2,759937;2,346429;2,346429;;;;;;;;;;;;
;;19/11/2022 04:22:05;7;DCH;11:52:03;04:52:00;1;1;EQUALIZACAO_4X_C20;2,032278;-0,23752;0;1,155821;1,155821;-1,155821;0,397434;2,759937;2,362504;2,362504;;;;;;;;;;;;
;;19/11/2022 04:24:05;7;DCH;11:54:03;04:54:00;1;1;EQUALIZACAO_4X_C20;2,032055;-0,237475;0;1,163737;1,163737;-1,163737;0,381348;2,759937;2,378589;2,378589;;;;;;;;;;;;
;;19/11/2022 04:26:05;7;DCH;11:56:03;04:56:00;1;1;EQUALIZACAO_4X_C20;2,031833;-0,23752;0;1,17165;1,17165;-1,17165;0,365269;2,759937;2,394669;2,394669;;;;;;;;;;;;
;;19/11/2022 04:28:05;7;DCH;11:58:03;04:57:59;1;1;EQUALIZACAO_4X_C20;2,031722;-0,23752;0;1,179571;1,179571;-1,179571;0,349174;2,759937;2,410764;2,410764;;;;;;;;;;;;
;;19/11/2022 04:30:05;7;DCH;12:00:03;05:00:00;1;1;EQUALIZACAO_4X_C20;2,031499;-0,237475;0;1,187481;1,187481;-1,187481;0,333104;2,759937;2,426834;2,426834;;;;;;;;;;;;
;;19/11/2022 04:32:05;7;DCH;12:02:03;05:02:00;1;1;EQUALIZACAO_4X_C20;2,031277;-0,23752;0;1,195398;1,195398;-1,195398;0,317022;2,759937;2,442915;2,442915;;;;;;;;;;;;
;;19/11/2022 04:34:05;7;DCH;12:04:03;05:04:00;1;1;EQUALIZACAO_4X_C20;2,031166;-0,23752;0;1,20332;1,20332;-1,20332;0,30093;2,759937;2,459008;2,459008;;;;;;;;;;;;
;;19/11/2022 04:36:05;7;DCH;12:06:03;05:05:59;1;1;EQUALIZACAO_4X_C20;2,030944;-0,237475;0;1,211228;1,211228;-1,211228;0,284868;2,759937;2,47507;2,47507;;;;;;;;;;;;
;;19/11/2022 04:38:05;7;DCH;12:08:03;05:08:00;1;1;EQUALIZACAO_4X_C20;2,030832;-0,23752;0;1,219151;1,219151;-1,219151;0,268777;2,759937;2,49116;2,49116;;;;;;;;;;;;
;;19/11/2022 04:40:05;7;DCH;12:10:03;05:10:00;1;1;EQUALIZACAO_4X_C20;2,03061;-0,23752;0;1,227067;1,227067;-1,227067;0,252703;2,759937;2,507235;2,507235;;;;;;;;;;;;
;;19/11/2022 04:42:05;7;DCH;12:12:03;05:12:00;1;1;EQUALIZACAO_4X_C20;2,030388;-0,23752;0;1,234989;1,234989;-1,234989;0,236616;2,759937;2,523321;2,523321;;;;;;;;;;;;
;;19/11/2022 04:44:05;7;DCH;12:14:03;05:14:00;1;1;EQUALIZACAO_4X_C20;2,030276;-0,237475;0;1,242904;1,242904;-1,242904;0,220546;2,759937;2,539391;2,539391;;;;;;;;;;;;
;;19/11/2022 04:46:05;7;DCH;12:16:03;05:15:59;1;1;EQUALIZACAO_4X_C20;2,030054;-0,23752;0;1,250813;1,250813;-1,250813;0,20449;2,759937;2,555447;2,555447;;;;;;;;;;;;
;;19/11/2022 04:48:05;7;DCH;12:18:03;05:17:59;1;1;EQUALIZACAO_4X_C20;2,029832;-0,23752;0;1,258728;1,258728;-1,258728;0,188423;2,759937;2,571514;2,571514;;;;;;;;;;;;
;;19/11/2022 04:50:05;7;DCH;12:20:03;05:20:00;1;1;EQUALIZACAO_4X_C20;2,029721;-0,23752;0;1,266661;1,266661;-1,266661;0,172321;2,759937;2,587616;2,587616;;;;;;;;;;;;
;;19/11/2022 04:52:05;7;DCH;12:22:03;05:22:00;1;1;EQUALIZACAO_4X_C20;2,029498;-0,23752;0;1,274575;1,274575;-1,274575;0,156259;2,759937;2,603678;2,603678;;;;;;;;;;;;
;;19/11/2022 04:54:05;7;DCH;12:24:03;05:24:00;1;1;EQUALIZACAO_4X_C20;2,029276;-0,23752;0;1,282479;1,282479;-1,282479;0,140218;2,759937;2,619719;2,619719;;;;;;;;;;;;
;;19/11/2022 04:56:05;7;DCH;12:26:03;05:25:59;1;1;EQUALIZACAO_4X_C20;2,029053;-0,23752;0;1,290393;1,290393;-1,290393;0,124159;2,759937;2,635778;2,635778;;;;;;;;;;;;
;;19/11/2022 04:58:05;7;DCH;12:28:03;05:28:00;1;1;EQUALIZACAO_4X_C20;2,028942;-0,23752;0;1,298323;1,298323;-1,298323;0,108069;2,759937;2,651869;2,651869;;;;;;;;;;;;
;;19/11/2022 05:00:05;7;DCH;12:30:03;05:30:00;1;1;EQUALIZACAO_4X_C20;2,02872;-0,237475;0;1,306244;1,306244;-1,306244;0,091999;2,759937;2,667938;2,667938;;;;;;;;;;;;
;;19/11/2022 05:02:05;7;DCH;12:32:03;05:32:00;1;1;EQUALIZACAO_4X_C20;2,028609;-0,237475;0;1,314146;1,314146;-1,314146;0,075967;2,759937;2,68397;2,68397;;;;;;;;;;;;
;;19/11/2022 05:04:05;7;DCH;12:34:03;05:34:00;1;1;EQUALIZACAO_4X_C20;2,028386;-0,237475;0;1,322071;1,322071;-1,322071;0,059892;2,759937;2,700046;2,700046;;;;;;;;;;;;
;;19/11/2022 05:06:05;7;DCH;12:36:03;05:36:00;1;1;EQUALIZACAO_4X_C20;2,028164;-0,237475;0;1,329981;1,329981;-1,329981;0,043849;2,759937;2,716088;2,716088;;;;;;;;;;;;
;;19/11/2022 05:08:05;7;DCH;12:38:03;05:38:00;1;1;EQUALIZACAO_4X_C20;2,027942;-0,23752;0;1,337911;1,337911;-1,337911;0,027768;2,759937;2,73217;2,73217;;;;;;;;;;;;
;;19/11/2022 05:10:05;7;DCH;12:40:03;05:40:00;1;1;EQUALIZACAO_4X_C20;2,02783;-0,237475;0;1,345822;1,345822;-1,345822;0,011723;2,759937;2,748214;2,748214;;;;;;;;;;;;
;;19/11/2022 05:12:05;7;DCH;12:42:03;05:42:00;1;1;EQUALIZACAO_4X_C20;2,027608;-0,237475;0;1,353732;1,353732;-1,353732;-0,004316;2,759937;2,764253;2,764253;;;;;;;;;;;;
;;19/11/2022 05:14:05;7;DCH;12:44:03;05:44:00;1;1;EQUALIZACAO_4X_C20;2,027386;-0,237475;0;1,36166;1,36166;-1,36166;-0,020388;2,759937;2,780325;2,780325;;;;;;;;;;;;
;;19/11/2022 05:16:05;7;DCH;12:46:03;05:46:00;1;1;EQUALIZACAO_4X_C20;2,027163;-0,23752;0;1,369564;1,369564;-1,369564;-0,036412;2,759937;2,796349;2,796349;;;;;;;;;;;;
;;19/11/2022 05:18:05;7;DCH;12:48:03;05:48:00;1;1;EQUALIZACAO_4X_C20;2,026941;-0,23752;0;1,377493;1,377493;-1,377493;-0,052485;2,759937;2,812423;2,812423;;;;;;;;;;;;
;;19/11/2022 05:20:05;7;DCH;12:50:03;05:50:00;1;1;EQUALIZACAO_4X_C20;2,02683;-0,237475;0;1,3854;1,3854;-1,3854;-0,068512;2,759937;2,82845;2,82845;;;;;;;;;;;;
;;19/11/2022 05:22:05;7;DCH;12:52:03;05:52:00;1;1;EQUALIZACAO_4X_C20;2,026607;-0,23752;0;1,393318;1,393318;-1,393318;-0,084559;2,759937;2,844497;2,844497;;;;;;;;;;;;
;;19/11/2022 05:24:05;7;DCH;12:54:03;05:54:00;1;1;EQUALIZACAO_4X_C20;2,026496;-0,23752;0;1,401236;1,401236;-1,401236;-0,100607;2,759937;2,860544;2,860544;;;;;;;;;;;;
;;19/11/2022 05:26:05;7;DCH;12:56:03;05:56:00;1;1;EQUALIZACAO_4X_C20;2,026274;-0,23752;0;1,409155;1,409155;-1,409155;-0,116653;2,759937;2,87659;2,87659;;;;;;;;;;;;
;;19/11/2022 05:28:05;7;DCH;12:58:03;05:58:00;1;1;EQUALIZACAO_4X_C20;2,026052;-0,23752;0;1,417068;1,417068;-1,417068;-0,132685;2,759937;2,892622;2,892622;;;;;;;;;;;;
;;19/11/2022 05:30:05;7;DCH;13:00:03;06:00:00;1;1;EQUALIZACAO_4X_C20;2,025829;-0,23752;0;1,424988;1,424988;-1,424988;-0,148731;2,759937;2,908669;2,908669;;;;;;;;;;;;
;;19/11/2022 05:32:05;7;DCH;13:02:03;06:02:00;1;1;EQUALIZACAO_4X_C20;2,025607;-0,23752;0;1,432902;1,432902;-1,432902;-0,164761;2,759937;2,924699;2,924699;;;;;;;;;;;;
;;19/11/2022 05:34:05;7;DCH;13:04:03;06:04:00;1;1;EQUALIZACAO_4X_C20;2,025385;-0,237475;0;1,440823;1,440823;-1,440823;-0,180808;2,759937;2,940745;2,940745;;;;;;;;;;;;
;;19/11/2022 05:36:05;7;DCH;13:06:03;06:06:00;1;1;EQUALIZACAO_4X_C20;2,025273;-0,237475;0;1,448732;1,448732;-1,448732;-0,196825;2,759937;2,956762;2,956762;;;;;;;;;;;;
;;19/11/2022 05:38:05;7;DCH;13:08:03;06:08:00;1;1;EQUALIZACAO_4X_C20;2,025051;-0,23752;0;1,456649;1,456649;-1,456649;-0,212858;2,759937;2,972795;2,972795;;;;;;;;;;;;
;;19/11/2022 05:40:05;7;DCH;13:10:03;06:10:00;1;1;EQUALIZACAO_4X_C20;2,024829;-0,237475;0;1,464569;1,464569;-1,464569;-0,228895;2,759937;2,988832;2,988832;;;;;;;;;;;;
;;19/11/2022 05:42:05;7;DCH;13:12:03;06:12:00;1;1;EQUALIZACAO_4X_C20;2,024606;-0,237475;0;1,472489;1,472489;-1,472489;-0,244933;2,759937;3,00487;3,00487;;;;;;;;;;;;
;;19/11/2022 05:44:05;7;DCH;13:14:03;06:14:00;1;1;EQUALIZACAO_4X_C20;2,024495;-0,237475;0;1,480399;1,480399;-1,480399;-0,260945;2,759937;3,020882;3,020882;;;;;;;;;;;;
;;19/11/2022 05:46:05;7;DCH;13:16:03;06:16:00;1;1;EQUALIZACAO_4X_C20;2,024273;-0,23752;0;1,488321;1,488321;-1,488321;-0,276983;2,759937;3,03692;3,03692;;;;;;;;;;;;
;;19/11/2022 05:48:05;7;DCH;13:18:03;06:18:00;1;1;EQUALIZACAO_4X_C20;2,02405;-0,23752;0;1,496232;1,496232;-1,496232;-0,292995;2,759937;3,052933;3,052933;;;;;;;;;;;;
;;19/11/2022 05:50:05;7;DCH;13:20:03;06:20:00;1;1;EQUALIZACAO_4X_C20;2,023828;-0,237475;0;1,504159;1,504159;-1,504159;-0,30904;2,759937;3,068978;3,068978;;;;;;;;;;;;
;;19/11/2022 05:52:05;7;DCH;13:22:03;06:22:00;1;1;EQUALIZACAO_4X_C20;2,023717;-0,237475;0;1,512068;1,512068;-1,512068;-0,325045;2,759937;3,084982;3,084982;;;;;;;;;;;;
;;19/11/2022 05:54:05;7;DCH;13:24:03;06:24:00;1;1;EQUALIZACAO_4X_C20;2,023494;-0,23752;0;1,519977;1,519977;-1,519977;-0,34105;2,759937;3,100987;3,100987;;;;;;;;;;;;
;;19/11/2022 05:56:05;7;DCH;13:26:03;06:26:00;1;1;EQUALIZACAO_4X_C20;2,023272;-0,237475;0;1,527909;1,527909;-1,527909;-0,3571;2,759937;3,117037;3,117037;;;;;;;;;;;;
;;19/11/2022 05:58:05;7;DCH;13:28:03;06:28:00;1;1;EQUALIZACAO_4X_C20;2,02305;-0,23752;0;1,535818;1,535818;-1,535818;-0,373101;2,759937;3,133038;3,133038;;;;;;;;;;;;
;;19/11/2022 06:00:05;7;DCH;13:30:03;06:30:00;1;1;EQUALIZACAO_4X_C20;2,022939;-0,23752;0;1,543729;1,543729;-1,543729;-0,389104;2,759937;3,149042;3,149042;;;;;;;;;;;;
;;19/11/2022 06:02:05;7;DCH;13:32:03;06:32:00;1;1;EQUALIZACAO_4X_C20;2,022716;-0,237475;0;1,551645;1,551645;-1,551645;-0,405118;2,759937;3,165056;3,165056;;;;;;;;;;;;
;;19/11/2022 06:04:05;7;DCH;13:34:03;06:33:59;1;1;EQUALIZACAO_4X_C20;2,022494;-0,237475;0;1,559567;1,559567;-1,559567;-0,421141;2,759937;3,181078;3,181078;;;;;;;;;;;;
;;19/11/2022 06:06:05;7;DCH;13:36:03;06:36:00;1;1;EQUALIZACAO_4X_C20;2,022383;-0,23752;0;1,567486;1,567486;-1,567486;-0,437155;2,759937;3,197093;3,197093;;;;;;;;;;;;
;;19/11/2022 06:08:05;7;DCH;13:38:03;06:38:00;1;1;EQUALIZACAO_4X_C20;2,02216;-0,23752;0;1,575403;1,575403;-1,575403;-0,453165;2,759937;3,213103;3,213103;;;;;;;;;;;;
;;19/11/2022 06:10:05;7;DCH;13:40:03;06:39:59;1;1;EQUALIZACAO_4X_C20;2,021938;-0,23752;0;1,583309;1,583309;-1,583309;-0,469152;2,759937;3,229089;3,229089;;;;;;;;;;;;
;;19/11/2022 06:12:05;7;DCH;13:42:03;06:42:00;1;1;EQUALIZACAO_4X_C20;2,021716;-0,23752;0;1,591241;1,591241;-1,591241;-0,48519;2,759937;3,245128;3,245128;;;;;;;;;;;;
;;19/11/2022 06:14:05;7;DCH;13:44:03;06:44:00;1;1;EQUALIZACAO_4X_C20;2,021604;-0,23752;0;1,599147;1,599147;-1,599147;-0,501172;2,759937;3,26111;3,26111;;;;;;;;;;;;
;;19/11/2022 06:16:05;7;DCH;13:46:03;06:46:00;1;1;EQUALIZACAO_4X_C20;2,021382;-0,23752;0;1,607059;1,607059;-1,607059;-0,517167;2,759937;3,277105;3,277105;;;;;;;;;;;;
;;19/11/2022 06:18:05;7;DCH;13:48:03;06:48:00;1;1;EQUALIZACAO_4X_C20;2,02116;-0,237475;0;1,614987;1,614987;-1,614987;-0,53319;2,759937;3,293128;3,293128;;;;;;;;;;;;
;;19/11/2022 06:20:05;7;DCH;13:50:03;06:50:00;1;1;EQUALIZACAO_4X_C20;2,020937;-0,23752;0;1,622906;1,622906;-1,622906;-0,549197;2,759937;3,309134;3,309134;;;;;;;;;;;;
;;19/11/2022 06:22:05;7;DCH;13:52:03;06:52:00;1;1;EQUALIZACAO_4X_C20;2,020826;-0,23752;0;1,630815;1,630815;-1,630815;-0,565178;2,759937;3,325116;3,325116;;;;;;;;;;;;
;;19/11/2022 06:24:05;7;DCH;13:54:03;06:54:00;1;1;EQUALIZACAO_4X_C20;2,020604;-0,23752;0;1,638729;1,638729;-1,638729;-0,581171;2,759937;3,341109;3,341109;;;;;;;;;;;;
;;19/11/2022 06:26:05;7;DCH;13:56:03;06:56:00;1;1;EQUALIZACAO_4X_C20;2,020381;-0,237475;0;1,646657;1,646657;-1,646657;-0,597189;2,759937;3,357126;3,357126;;;;;;;;;;;;
;;19/11/2022 06:28:05;7;DCH;13:58:03;06:58:00;1;1;EQUALIZACAO_4X_C20;2,020159;-0,23752;0;1,654571;1,654571;-1,654571;-0,613178;2,759937;3,373116;3,373116;;;;;;;;;;;;
;;19/11/2022 06:30:05;7;DCH;14:00:03;07:00:00;1;1;EQUALIZACAO_4X_C20;2,020048;-0,23752;0;1,66249;1,66249;-1,66249;-0,629174;2,759937;3,389111;3,389111;;;;;;;;;;;;
