Measurement ID;7709;Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;;;;;;;;;
;;24/11/2022 00:23:48;7;DCH;10:00:02;03:00:00;1;1;EQUALIZACAO_4X_C20;2,042649;-0,237502;0;0,71244;0,71244;-0,71244;1,206638;2,665513;1,458875;1,458875;;;;;;;;;;;;
;;24/11/2022 00:25:48;7;DCH;10:02:03;03:02:00;1;1;EQUALIZACAO_4X_C20;2,042426;-0,237458;0;0,720362;0,720362;-0,720362;1,190457;2,665513;1,475057;1,475057;;;;;;;;;;;;
;;24/11/2022 00:27:48;7;DCH;10:04:02;03:04:00;1;1;EQUALIZACAO_4X_C20;2,042315;-0,237458;0;0,728269;0,728269;-0,728269;1,174308;2,665513;1,491205;1,491205;;;;;;;;;;;;
;;24/11/2022 00:29:48;7;DCH;10:06:03;03:06:00;1;1;EQUALIZACAO_4X_C20;2,042204;-0,237502;0;0,736204;0,736204;-0,736204;1,158102;2,665513;1,507411;1,507411;;;;;;;;;;;;
;;24/11/2022 00:31:48;7;DCH;10:08:02;03:08:00;1;1;EQUALIZACAO_4X_C20;2,041982;-0,237458;0;0,744113;0,744113;-0,744113;1,141951;2,665513;1,523562;1,523562;;;;;;;;;;;;
;;24/11/2022 00:33:48;7;DCH;10:10:02;03:10:00;1;1;EQUALIZACAO_4X_C20;2,04187;-0,237458;0;0,752032;0,752032;-0,752032;1,125783;2,665513;1,539731;1,539731;;;;;;;;;;;;
;;24/11/2022 00:35:48;7;DCH;10:12:02;03:11:59;1;1;EQUALIZACAO_4X_C20;2,041648;-0,237502;0;0,759944;0,759944;-0,759944;1,109628;2,665513;1,555885;1,555885;;;;;;;;;;;;
;;24/11/2022 00:37:48;7;DCH;10:14:02;03:13:59;1;1;EQUALIZACAO_4X_C20;2,041426;-0,237502;0;0,767849;0,767849;-0,767849;1,09349;2,665513;1,572024;1,572024;;;;;;;;;;;;
;;24/11/2022 00:39:48;7;DCH;10:16:02;03:16:00;1;1;EQUALIZACAO_4X_C20;2,041314;-0,237502;0;0,775772;0,775772;-0,775772;1,077315;2,665513;1,588199;1,588199;;;;;;;;;;;;
;;24/11/2022 00:41:48;7;DCH;10:18:02;03:18:00;1;1;EQUALIZACAO_4X_C20;2,041203;-0,237502;0;0,783697;0,783697;-0,783697;1,061138;2,665513;1,604375;1,604375;;;;;;;;;;;;
;;24/11/2022 00:43:48;7;DCH;10:20:02;03:20:00;1;1;EQUALIZACAO_4X_C20;2,040981;-0,237502;0;0,791601;0,791601;-0,791601;1,045005;2,665513;1,620508;1,620508;;;;;;;;;;;;
;;24/11/2022 00:45:48;7;DCH;10:22:02;03:22:00;1;1;EQUALIZACAO_4X_C20;2,040759;-0,237502;0;0,799515;0,799515;-0,799515;1,028855;2,665513;1,636658;1,636658;;;;;;;;;;;;
;;24/11/2022 00:47:48;7;DCH;10:24:02;03:24:00;1;1;EQUALIZACAO_4X_C20;2,040647;-0,237502;0;0,807442;0,807442;-0,807442;1,012678;2,665513;1,652836;1,652836;;;;;;;;;;;;
;;24/11/2022 00:49:48;7;DCH;10:26:03;03:26:00;1;1;EQUALIZACAO_4X_C20;2,040425;-0,237458;0;0,815358;0,815358;-0,815358;0,996526;2,665513;1,668987;1,668987;;;;;;;;;;;;
;;24/11/2022 00:51:48;7;DCH;10:28:02;03:28:00;1;1;EQUALIZACAO_4X_C20;2,040314;-0,237502;0;0,823275;0,823275;-0,823275;0,980372;2,665513;1,685141;1,685141;;;;;;;;;;;;
;;24/11/2022 00:53:48;7;DCH;10:30:02;03:30:00;1;1;EQUALIZACAO_4X_C20;2,040091;-0,237458;0;0,831194;0,831194;-0,831194;0,964215;2,665513;1,701298;1,701298;;;;;;;;;;;;
;;24/11/2022 00:55:48;7;DCH;10:32:02;03:32:00;1;1;EQUALIZACAO_4X_C20;2,039869;-0,237502;0;0,839108;0,839108;-0,839108;0,948071;2,665513;1,717442;1,717442;;;;;;;;;;;;
;;24/11/2022 00:57:48;7;DCH;10:34:02;03:33:59;1;1;EQUALIZACAO_4X_C20;2,039758;-0,237502;0;0,847019;0,847019;-0,847019;0,931933;2,665513;1,73358;1,73358;;;;;;;;;;;;
;;24/11/2022 00:59:48;7;DCH;10:36:02;03:36:00;1;1;EQUALIZACAO_4X_C20;2,039647;-0,237458;0;0,854935;0,854935;-0,854935;0,915786;2,665513;1,749727;1,749727;;;;;;;;;;;;
;;24/11/2022 01:01:48;7;DCH;10:38:02;03:38:00;1;1;EQUALIZACAO_4X_C20;2,039424;-0,237458;0;0,862847;0,862847;-0,862847;0,899651;2,665513;1,765862;1,765862;;;;;;;;;;;;
;;24/11/2022 01:03:48;7;DCH;10:40:02;03:40:00;1;1;EQUALIZACAO_4X_C20;2,039202;-0,237458;0;0,870764;0,870764;-0,870764;0,883505;2,665513;1,782009;1,782009;;;;;;;;;;;;
;;24/11/2022 01:05:48;7;DCH;10:42:02;03:42:00;1;1;EQUALIZACAO_4X_C20;2,039091;-0,237458;0;0,87869;0,87869;-0,87869;0,867342;2,665513;1,798171;1,798171;;;;;;;;;;;;
;;24/11/2022 01:07:48;7;DCH;10:44:02;03:44:00;1;1;EQUALIZACAO_4X_C20;2,038868;-0,237502;0;0,886608;0,886608;-0,886608;0,851197;2,665513;1,814316;1,814316;;;;;;;;;;;;
;;24/11/2022 01:09:48;7;DCH;10:46:02;03:46:00;1;1;EQUALIZACAO_4X_C20;2,038757;-0,237458;0;0,894518;0,894518;-0,894518;0,83507;2,665513;1,830443;1,830443;;;;;;;;;;;;
;;24/11/2022 01:11:48;7;DCH;10:48:03;03:48:00;1;1;EQUALIZACAO_4X_C20;2,038535;-0,237458;0;0,902441;0,902441;-0,902441;0,818918;2,665513;1,846595;1,846595;;;;;;;;;;;;
;;24/11/2022 01:13:48;7;DCH;10:50:02;03:50:00;1;1;EQUALIZACAO_4X_C20;2,038424;-0,237458;0;0,910355;0,910355;-0,910355;0,802785;2,665513;1,862728;1,862728;;;;;;;;;;;;
;;24/11/2022 01:15:48;7;DCH;10:52:02;03:51:59;1;1;EQUALIZACAO_4X_C20;2,038201;-0,237458;0;0,918265;0,918265;-0,918265;0,786663;2,665513;1,87885;1,87885;;;;;;;;;;;;
;;24/11/2022 01:17:48;7;DCH;10:54:02;03:54:00;1;1;EQUALIZACAO_4X_C20;2,037979;-0,237502;0;0,926188;0,926188;-0,926188;0,770515;2,665513;1,894998;1,894998;;;;;;;;;;;;
;;24/11/2022 01:19:48;7;DCH;10:56:02;03:56:00;1;1;EQUALIZACAO_4X_C20;2,037868;-0,237458;0;0,934098;0,934098;-0,934098;0,754395;2,665513;1,911118;1,911118;;;;;;;;;;;;
;;24/11/2022 01:21:48;7;DCH;10:58:03;03:58:00;1;1;EQUALIZACAO_4X_C20;2,037645;-0,237502;0;0,942013;0,942013;-0,942013;0,738266;2,665513;1,927247;1,927247;;;;;;;;;;;;
;;24/11/2022 01:23:48;7;DCH;11:00:02;04:00:00;1;1;EQUALIZACAO_4X_C20;2,037423;-0,237458;0;0,949931;0,949931;-0,949931;0,722134;2,665513;1,94338;1,94338;;;;;;;;;;;;
;;24/11/2022 01:25:48;7;DCH;11:02:03;04:02:00;1;1;EQUALIZACAO_4X_C20;2,037312;-0,237502;0;0,957853;0,957853;-0,957853;0,705993;2,665513;1,959521;1,959521;;;;;;;;;;;;
;;24/11/2022 01:27:48;7;DCH;11:04:02;04:03:59;1;1;EQUALIZACAO_4X_C20;2,037089;-0,237502;0;0,96576;0,96576;-0,96576;0,689885;2,665513;1,975629;1,975629;;;;;;;;;;;;
;;24/11/2022 01:29:48;7;DCH;11:06:02;04:06:00;1;1;EQUALIZACAO_4X_C20;2,036978;-0,237458;0;0,973674;0,973674;-0,973674;0,673763;2,665513;1,99175;1,99175;;;;;;;;;;;;
;;24/11/2022 01:31:48;7;DCH;11:08:02;04:08:00;1;1;EQUALIZACAO_4X_C20;2,036756;-0,237502;0;0,981592;0,981592;-0,981592;0,657636;2,665513;2,007877;2,007877;;;;;;;;;;;;
;;24/11/2022 01:33:48;7;DCH;11:10:02;04:10:00;1;1;EQUALIZACAO_4X_C20;2,036533;-0,237502;0;0,989517;0,989517;-0,989517;0,641496;2,665513;2,024017;2,024017;;;;;;;;;;;;
;;24/11/2022 01:35:48;7;DCH;11:12:02;04:12:00;1;1;EQUALIZACAO_4X_C20;2,036422;-0,237502;0;0,997432;0,997432;-0,997432;0,625377;2,665513;2,040137;2,040137;;;;;;;;;;;;
;;24/11/2022 01:37:48;7;DCH;11:14:02;04:14:00;1;1;EQUALIZACAO_4X_C20;2,0362;-0,237458;0;1,005337;1,005337;-1,005337;0,60928;2,665513;2,056234;2,056234;;;;;;;;;;;;
;;24/11/2022 01:39:48;7;DCH;11:16:02;04:15:59;1;1;EQUALIZACAO_4X_C20;2,035977;-0,237502;0;1,013257;1,013257;-1,013257;0,593154;2,665513;2,072359;2,072359;;;;;;;;;;;;
;;24/11/2022 01:41:48;7;DCH;11:18:02;04:17:59;1;1;EQUALIZACAO_4X_C20;2,035866;-0,237458;0;1,021175;1,021175;-1,021175;0,577033;2,665513;2,08848;2,08848;;;;;;;;;;;;
;;24/11/2022 01:43:48;7;DCH;11:20:02;04:20:00;1;1;EQUALIZACAO_4X_C20;2,035644;-0,237458;0;1,029091;1,029091;-1,029091;0,560917;2,665513;2,104596;2,104596;;;;;;;;;;;;
;;24/11/2022 01:45:48;7;DCH;11:22:02;04:22:00;1;1;EQUALIZACAO_4X_C20;2,035533;-0,237502;0;1,037003;1,037003;-1,037003;0,544813;2,665513;2,1207;2,1207;;;;;;;;;;;;
;;24/11/2022 01:47:48;7;DCH;11:24:02;04:24:00;1;1;EQUALIZACAO_4X_C20;2,03531;-0,237458;0;1,044919;1,044919;-1,044919;0,528702;2,665513;2,136812;2,136812;;;;;;;;;;;;
;;24/11/2022 01:49:48;7;DCH;11:26:02;04:26:00;1;1;EQUALIZACAO_4X_C20;2,035088;-0,237502;0;1,052843;1,052843;-1,052843;0,512574;2,665513;2,15294;2,15294;;;;;;;;;;;;
;;24/11/2022 01:51:48;7;DCH;11:28:03;04:28:00;1;1;EQUALIZACAO_4X_C20;2,034866;-0,237502;0;1,060753;1,060753;-1,060753;0,496477;2,665513;2,169037;2,169037;;;;;;;;;;;;
;;24/11/2022 01:53:48;7;DCH;11:30:02;04:30:00;1;1;EQUALIZACAO_4X_C20;2,034754;-0,237458;0;1,068673;1,068673;-1,068673;0,480361;2,665513;2,185152;2,185152;;;;;;;;;;;;
;;24/11/2022 01:55:48;7;DCH;11:32:03;04:32:00;1;1;EQUALIZACAO_4X_C20;2,034532;-0,237502;0;1,076593;1,076593;-1,076593;0,464247;2,665513;2,201266;2,201266;;;;;;;;;;;;
;;24/11/2022 01:57:48;7;DCH;11:34:03;04:34:00;1;1;EQUALIZACAO_4X_C20;2,034421;-0,237502;0;1,0845;1,0845;-1,0845;0,44816;2,665513;2,217353;2,217353;;;;;;;;;;;;
;;24/11/2022 01:59:48;7;DCH;11:36:02;04:36:00;1;1;EQUALIZACAO_4X_C20;2,034198;-0,237502;0;1,092423;1,092423;-1,092423;0,432043;2,665513;2,233471;2,233471;;;;;;;;;;;;
;;24/11/2022 02:01:48;7;DCH;11:38:02;04:38:00;1;1;EQUALIZACAO_4X_C20;2,033976;-0,237458;0;1,10033;1,10033;-1,10033;0,415959;2,665513;2,249555;2,249555;;;;;;;;;;;;
;;24/11/2022 02:03:48;7;DCH;11:40:02;04:40:00;1;1;EQUALIZACAO_4X_C20;2,033865;-0,237458;0;1,108252;1,108252;-1,108252;0,399847;2,665513;2,265667;2,265667;;;;;;;;;;;;
;;24/11/2022 02:05:48;7;DCH;11:42:02;04:42:00;1;1;EQUALIZACAO_4X_C20;2,033642;-0,237458;0;1,11616;1,11616;-1,11616;0,383764;2,665513;2,281749;2,281749;;;;;;;;;;;;
;;24/11/2022 02:07:48;7;DCH;11:44:02;04:43:59;1;1;EQUALIZACAO_4X_C20;2,033531;-0,237502;0;1,124072;1,124072;-1,124072;0,367674;2,665513;2,29784;2,29784;;;;;;;;;;;;
;;24/11/2022 02:09:48;7;DCH;11:46:02;04:45:59;1;1;EQUALIZACAO_4X_C20;2,033309;-0,237502;0;1,131996;1,131996;-1,131996;0,351561;2,665513;2,313952;2,313952;;;;;;;;;;;;
;;24/11/2022 02:11:48;7;DCH;11:48:02;04:48:00;1;1;EQUALIZACAO_4X_C20;2,033087;-0,237502;0;1,139919;1,139919;-1,139919;0,335453;2,665513;2,33006;2,33006;;;;;;;;;;;;
;;24/11/2022 02:13:48;7;DCH;11:50:02;04:50:00;1;1;EQUALIZACAO_4X_C20;2,032864;-0,237458;0;1,14783;1,14783;-1,14783;0,319369;2,665513;2,346144;2,346144;;;;;;;;;;;;
;;24/11/2022 02:15:48;7;DCH;11:52:02;04:52:00;1;1;EQUALIZACAO_4X_C20;2,032753;-0,237458;0;1,155747;1,155747;-1,155747;0,303275;2,665513;2,362238;2,362238;;;;;;;;;;;;
;;24/11/2022 02:17:48;7;DCH;11:54:02;04:54:00;1;1;EQUALIZACAO_4X_C20;2,032531;-0,237502;0;1,163663;1,163663;-1,163663;0,287184;2,665513;2,378329;2,378329;;;;;;;;;;;;
;;24/11/2022 02:19:48;7;DCH;11:56:02;04:56:00;1;1;EQUALIZACAO_4X_C20;2,032419;-0,237502;0;1,17157;1,17157;-1,17157;0,271113;2,665513;2,3944;2,3944;;;;;;;;;;;;
;;24/11/2022 02:21:48;7;DCH;11:58:02;04:58:00;1;1;EQUALIZACAO_4X_C20;2,032197;-0,237502;0;1,17949;1,17949;-1,17949;0,255019;2,665513;2,410494;2,410494;;;;;;;;;;;;
;;24/11/2022 02:23:48;7;DCH;12:00:02;05:00:00;1;1;EQUALIZACAO_4X_C20;2,031975;-0,237502;0;1,187399;1,187399;-1,187399;0,238947;2,665513;2,426567;2,426567;;;;;;;;;;;;
;;24/11/2022 02:25:48;7;DCH;12:02:02;05:02:00;1;1;EQUALIZACAO_4X_C20;2,031863;-0,237458;0;1,195325;1,195325;-1,195325;0,222841;2,665513;2,442672;2,442672;;;;;;;;;;;;
;;24/11/2022 02:27:48;7;DCH;12:04:02;05:04:00;1;1;EQUALIZACAO_4X_C20;2,031641;-0,237458;0;1,203234;1,203234;-1,203234;0,206773;2,665513;2,45874;2,45874;;;;;;;;;;;;
;;24/11/2022 02:29:48;7;DCH;12:06:03;05:06:00;1;1;EQUALIZACAO_4X_C20;2,031419;-0,237502;0;1,211163;1,211163;-1,211163;0,190665;2,665513;2,474848;2,474848;;;;;;;;;;;;
;;24/11/2022 02:31:48;7;DCH;12:08:02;05:08:00;1;1;EQUALIZACAO_4X_C20;2,031307;-0,237502;0;1,21908;1,21908;-1,21908;0,174583;2,665513;2,49093;2,49093;;;;;;;;;;;;
;;24/11/2022 02:33:48;7;DCH;12:10:03;05:10:00;1;1;EQUALIZACAO_4X_C20;2,031085;-0,237502;0;1,226988;1,226988;-1,226988;0,158521;2,665513;2,506993;2,506993;;;;;;;;;;;;
;;24/11/2022 02:35:48;7;DCH;12:12:03;05:12:00;1;1;EQUALIZACAO_4X_C20;2,030974;-0,237502;0;1,234902;1,234902;-1,234902;0,142446;2,665513;2,523067;2,523067;;;;;;;;;;;;
;;24/11/2022 02:37:48;7;DCH;12:14:02;05:14:00;1;1;EQUALIZACAO_4X_C20;2,030752;-0,237502;0;1,242814;1,242814;-1,242814;0,126379;2,665513;2,539135;2,539135;;;;;;;;;;;;
;;24/11/2022 02:39:48;7;DCH;12:16:02;05:15:59;1;1;EQUALIZACAO_4X_C20;2,030529;-0,237502;0;1,250736;1,250736;-1,250736;0,110291;2,665513;2,555222;2,555222;;;;;;;;;;;;
;;24/11/2022 02:41:48;7;DCH;12:18:03;05:18:00;1;1;EQUALIZACAO_4X_C20;2,030418;-0,237502;0;1,258663;1,258663;-1,258663;0,094197;2,665513;2,571316;2,571316;;;;;;;;;;;;
;;24/11/2022 02:43:48;7;DCH;12:20:02;05:20:00;1;1;EQUALIZACAO_4X_C20;2,030196;-0,237502;0;1,266562;1,266562;-1,266562;0,07816;2,665513;2,587354;2,587354;;;;;;;;;;;;
;;24/11/2022 02:45:48;7;DCH;12:22:02;05:22:00;1;1;EQUALIZACAO_4X_C20;2,029973;-0,237458;0;1,274493;1,274493;-1,274493;0,062058;2,665513;2,603455;2,603455;;;;;;;;;;;;
;;24/11/2022 02:47:48;7;DCH;12:24:02;05:24:00;1;1;EQUALIZACAO_4X_C20;2,029862;-0,237502;0;1,282398;1,282398;-1,282398;0,046013;2,665513;2,6195;2,6195;;;;;;;;;;;;
;;24/11/2022 02:49:48;7;DCH;12:26:02;05:26:00;1;1;EQUALIZACAO_4X_C20;2,02964;-0,237458;0;1,290322;1,290322;-1,290322;0,029929;2,665513;2,635584;2,635584;;;;;;;;;;;;
;;24/11/2022 02:51:48;7;DCH;12:28:02;05:27:59;1;1;EQUALIZACAO_4X_C20;2,029417;-0,237458;0;1,298234;1,298234;-1,298234;0,013872;2,665513;2,651641;2,651641;;;;;;;;;;;;
;;24/11/2022 02:53:48;7;DCH;12:30:02;05:30:00;1;1;EQUALIZACAO_4X_C20;2,029195;-0,237458;0;1,306142;1,306142;-1,306142;-0,002177;2,665513;2,66769;2,66769;;;;;;;;;;;;
;;24/11/2022 02:55:48;7;DCH;12:32:02;05:32:00;1;1;EQUALIZACAO_4X_C20;2,029084;-0,237458;0;1,314068;1,314068;-1,314068;-0,018259;2,665513;2,683772;2,683772;;;;;;;;;;;;
;;24/11/2022 02:57:48;7;DCH;12:34:02;05:33:59;1;1;EQUALIZACAO_4X_C20;2,028861;-0,237502;0;1,321982;1,321982;-1,321982;-0,034316;2,665513;2,699829;2,699829;;;;;;;;;;;;
;;24/11/2022 02:59:48;7;DCH;12:36:02;05:36:00;1;1;EQUALIZACAO_4X_C20;2,02875;-0,237502;0;1,3299;1,3299;-1,3299;-0,050381;2,665513;2,715895;2,715895;;;;;;;;;;;;
;;24/11/2022 03:01:48;7;DCH;12:38:02;05:38:00;1;1;EQUALIZACAO_4X_C20;2,028528;-0,237458;0;1,337815;1,337815;-1,337815;-0,066438;2,665513;2,731951;2,731951;;;;;;;;;;;;
;;24/11/2022 03:03:48;7;DCH;12:40:03;05:40:00;1;1;EQUALIZACAO_4X_C20;2,028305;-0,237458;0;1,345738;1,345738;-1,345738;-0,082507;2,665513;2,74802;2,74802;;;;;;;;;;;;
;;24/11/2022 03:05:48;7;DCH;12:42:02;05:41:59;1;1;EQUALIZACAO_4X_C20;2,028194;-0,237458;0;1,353636;1,353636;-1,353636;-0,098528;2,665513;2,764041;2,764041;;;;;;;;;;;;
;;24/11/2022 03:07:48;7;DCH;12:44:02;05:44:00;1;1;EQUALIZACAO_4X_C20;2,027972;-0,237502;0;1,361556;1,361556;-1,361556;-0,114589;2,665513;2,780102;2,780102;;;;;;;;;;;;
;;24/11/2022 03:09:48;7;DCH;12:46:02;05:46:00;1;1;EQUALIZACAO_4X_C20;2,027749;-0,237502;0;1,369482;1,369482;-1,369482;-0,130662;2,665513;2,796176;2,796176;;;;;;;;;;;;
;;24/11/2022 03:11:48;7;DCH;12:48:02;05:48:00;1;1;EQUALIZACAO_4X_C20;2,027527;-0,237458;0;1,377394;1,377394;-1,377394;-0,146704;2,665513;2,812217;2,812217;;;;;;;;;;;;
;;24/11/2022 03:13:48;7;DCH;12:50:03;05:50:00;1;1;EQUALIZACAO_4X_C20;2,027416;-0,237502;0;1,385316;1,385316;-1,385316;-0,162766;2,665513;2,82828;2,82828;;;;;;;;;;;;
;;24/11/2022 03:15:48;7;DCH;12:52:02;05:52:00;1;1;EQUALIZACAO_4X_C20;2,027193;-0,237502;0;1,393226;1,393226;-1,393226;-0,178802;2,665513;2,844315;2,844315;;;;;;;;;;;;
;;24/11/2022 03:17:48;7;DCH;12:54:02;05:54:00;1;1;EQUALIZACAO_4X_C20;2,026971;-0,237458;0;1,401147;1,401147;-1,401147;-0,194857;2,665513;2,860371;2,860371;;;;;;;;;;;;
;;24/11/2022 03:19:48;7;DCH;12:56:02;05:56:00;1;1;EQUALIZACAO_4X_C20;2,026749;-0,237458;0;1,409061;1,409061;-1,409061;-0,210899;2,665513;2,876412;2,876412;;;;;;;;;;;;
;;24/11/2022 03:21:48;7;DCH;12:58:02;05:58:00;1;1;EQUALIZACAO_4X_C20;2,026526;-0,237502;0;1,416979;1,416979;-1,416979;-0,226947;2,665513;2,89246;2,89246;;;;;;;;;;;;
;;24/11/2022 03:23:48;7;DCH;13:00:02;05:59:59;1;1;EQUALIZACAO_4X_C20;2,026415;-0,237502;0;1,42488;1,42488;-1,42488;-0,242958;2,665513;2,908472;2,908472;;;;;;;;;;;;
;;24/11/2022 03:25:48;7;DCH;13:02:02;06:02:00;1;1;EQUALIZACAO_4X_C20;2,026193;-0,237502;0;1,432801;1,432801;-1,432801;-0,259007;2,665513;2,924521;2,924521;;;;;;;;;;;;
;;24/11/2022 03:27:48;7;DCH;13:04:02;06:04:00;1;1;EQUALIZACAO_4X_C20;2,02597;-0,237458;0;1,440723;1,440723;-1,440723;-0,275059;2,665513;2,940572;2,940572;;;;;;;;;;;;
;;24/11/2022 03:29:48;7;DCH;13:06:02;06:06:00;1;1;EQUALIZACAO_4X_C20;2,025859;-0,237458;0;1,448631;1,448631;-1,448631;-0,291079;2,665513;2,956592;2,956592;;;;;;;;;;;;
;;24/11/2022 03:31:48;7;DCH;13:08:03;06:08:00;1;1;EQUALIZACAO_4X_C20;2,025637;-0,237502;0;1,456562;1,456562;-1,456562;-0,307145;2,665513;2,972658;2,972658;;;;;;;;;;;;
;;24/11/2022 03:33:48;7;DCH;13:10:02;06:10:00;1;1;EQUALIZACAO_4X_C20;2,025414;-0,237502;0;1,464477;1,464477;-1,464477;-0,323178;2,665513;2,988691;2,988691;;;;;;;;;;;;
;;24/11/2022 03:35:48;7;DCH;13:12:02;06:12:00;1;1;EQUALIZACAO_4X_C20;2,025303;-0,237458;0;1,472392;1,472392;-1,472392;-0,339208;2,665513;3,004721;3,004721;;;;;;;;;;;;
;;24/11/2022 03:37:48;7;DCH;13:14:02;06:14:00;1;1;EQUALIZACAO_4X_C20;2,02497;-0,237458;0;1,480296;1,480296;-1,480296;-0,355214;2,665513;3,020728;3,020728;;;;;;;;;;;;
;;24/11/2022 03:39:48;7;DCH;13:16:02;06:16:00;1;1;EQUALIZACAO_4X_C20;2,024859;-0,237458;0;1,488216;1,488216;-1,488216;-0,371252;2,665513;3,036766;3,036766;;;;;;;;;;;;
;;24/11/2022 03:41:48;7;DCH;13:18:02;06:17:59;1;1;EQUALIZACAO_4X_C20;2,024636;-0,237502;0;1,496127;1,496127;-1,496127;-0,387271;2,665513;3,052784;3,052784;;;;;;;;;;;;
;;24/11/2022 03:43:48;7;DCH;13:20:02;06:19:59;1;1;EQUALIZACAO_4X_C20;2,024525;-0,237458;0;1,504049;1,504049;-1,504049;-0,40331;2,665513;3,068823;3,068823;;;;;;;;;;;;
;;24/11/2022 03:45:48;7;DCH;13:22:02;06:22:00;1;1;EQUALIZACAO_4X_C20;2,024303;-0,237502;0;1,511969;1,511969;-1,511969;-0,419341;2,665513;3,084854;3,084854;;;;;;;;;;;;
;;24/11/2022 03:47:48;7;DCH;13:24:02;06:24:00;1;1;EQUALIZACAO_4X_C20;2,02408;-0,237458;0;1,519885;1,519885;-1,519885;-0,435366;2,665513;3,100879;3,100879;;;;;;;;;;;;
;;24/11/2022 03:49:48;7;DCH;13:26:02;06:26:00;1;1;EQUALIZACAO_4X_C20;2,023858;-0,237502;0;1,527805;1,527805;-1,527805;-0,451396;2,665513;3,116909;3,116909;;;;;;;;;;;;
;;24/11/2022 03:51:48;7;DCH;13:28:02;06:28:00;1;1;EQUALIZACAO_4X_C20;2,023747;-0,237458;0;1,535716;1,535716;-1,535716;-0,467407;2,665513;3,13292;3,13292;;;;;;;;;;;;
;;24/11/2022 03:53:48;7;DCH;13:30:02;06:30:00;1;1;EQUALIZACAO_4X_C20;2,023524;-0,237502;0;1,543626;1,543626;-1,543626;-0,483413;2,665513;3,148926;3,148926;;;;;;;;;;;;
;;24/11/2022 03:55:48;7;DCH;13:32:02;06:32:00;1;1;EQUALIZACAO_4X_C20;2,023302;-0,237502;0;1,551537;1,551537;-1,551537;-0,499419;2,665513;3,164932;3,164932;;;;;;;;;;;;
;;24/11/2022 03:57:48;7;DCH;13:34:02;06:34:00;1;1;EQUALIZACAO_4X_C20;2,02308;-0,237458;0;1,559457;1,559457;-1,559457;-0,515443;2,665513;3,180956;3,180956;;;;;;;;;;;;
;;24/11/2022 03:59:48;7;DCH;13:36:02;06:36:00;1;1;EQUALIZACAO_4X_C20;2,022857;-0,237458;0;1,567371;1,567371;-1,567371;-0,531454;2,665513;3,196967;3,196967;;;;;;;;;;;;
;;24/11/2022 04:01:48;7;DCH;13:38:02;06:38:00;1;1;EQUALIZACAO_4X_C20;2,022746;-0,237458;0;1,5753;1,5753;-1,5753;-0,547493;2,665513;3,213006;3,213006;;;;;;;;;;;;
;;24/11/2022 04:03:48;7;DCH;13:40:02;06:40:00;1;1;EQUALIZACAO_4X_C20;2,022524;-0,237458;0;1,583205;1,583205;-1,583205;-0,563481;2,665513;3,228994;3,228994;;;;;;;;;;;;
;;24/11/2022 04:05:48;7;DCH;13:42:02;06:41:59;1;1;EQUALIZACAO_4X_C20;2,022412;-0,237502;0;1,591117;1,591117;-1,591117;-0,579483;2,665513;3,244997;3,244997;;;;;;;;;;;;
;;24/11/2022 04:07:48;7;DCH;13:44:02;06:44:00;1;1;EQUALIZACAO_4X_C20;2,02219;-0,237502;0;1,599049;1,599049;-1,599049;-0,595525;2,665513;3,261038;3,261038;;;;;;;;;;;;
;;24/11/2022 04:09:48;7;DCH;13:46:02;06:46:00;1;1;EQUALIZACAO_4X_C20;2,021968;-0,237458;0;1,606954;1,606954;-1,606954;-0,611508;2,665513;3,277021;3,277021;;;;;;;;;;;;
;;24/11/2022 04:11:48;7;DCH;13:48:02;06:48:00;1;1;EQUALIZACAO_4X_C20;2,021745;-0,237458;0;1,614882;1,614882;-1,614882;-0,627537;2,665513;3,29305;3,29305;;;;;;;;;;;;
;;24/11/2022 04:13:48;7;DCH;13:50:02;06:50:00;1;1;EQUALIZACAO_4X_C20;2,021634;-0,237458;0;1,622791;1,622791;-1,622791;-0,643526;2,665513;3,309039;3,309039;;;;;;;;;;;;
;;24/11/2022 04:15:48;7;DCH;13:52:02;06:52:00;1;1;EQUALIZACAO_4X_C20;2,021412;-0,237502;0;1,630713;1,630713;-1,630713;-0,659541;2,665513;3,325054;3,325054;;;;;;;;;;;;
;;24/11/2022 04:17:48;7;DCH;13:54:02;06:54:00;1;1;EQUALIZACAO_4X_C20;2,021189;-0,237458;0;1,63862;1,63862;-1,63862;-0,675523;2,665513;3,341037;3,341037;;;;;;;;;;;;
;;24/11/2022 04:19:48;7;DCH;13:56:02;06:56:00;1;1;EQUALIZACAO_4X_C20;2,020967;-0,237502;0;1,646535;1,646535;-1,646535;-0,69152;2,665513;3,357033;3,357033;;;;;;;;;;;;
;;24/11/2022 04:21:48;7;DCH;13:58:02;06:58:00;1;1;EQUALIZACAO_4X_C20;2,020745;-0,237458;0;1,65446;1,65446;-1,65446;-0,707537;2,665513;3,373051;3,373051;;;;;;;;;;;;
;;24/11/2022 04:23:48;7;DCH;14:00:02;06:59:59;1;1;EQUALIZACAO_4X_C20;2,020633;-0,237502;0;1,662368;1,662368;-1,662368;-0,723517;2,665513;3,38903;3,38903;;;;;;;;;;;;
